t,d,x1,x2
.75587618,1,.1946203,-.6362231
.37666792,1,.0444373,.6070023
2.2945147,1,-.6548615,-1.160874
5,0,.5913908,.4598003
5,0,-.7610405,-.4605752
5,0,.1694717,-.2730503
5,0,.5403951,1.360156
.91512417,1,-.9994788,.8777733
5,0,-.2214775,-.6199182
1.3216848,1,-.2864571,1.407722
5,0,.6270778,.9037455
5,0,.255179,-1.176988
5,0,-.1742108,-1.458397
5,0,.5223727,1.01211
.29818322,1,-.7165684,-.7934846
5,0,1.052481,-.4225365
5,0,.7300104,-.6907519
1.902132,1,-.1655059,-.3241124
5,0,1.495943,-.4533428
5,0,-1.199786,1.445117
.20353578,1,.4318017,.0498636
.17216972,1,1.874933,.8408305
3.4831153,1,3.260647,-1.096441
5,0,-.5168387,.2312361
.3795963,1,.1685385,.0130781
5,0,-.4521828,.8964056
2.442907,1,-.3057965,1.379479
5,0,.0050467,-.2642061
.09349314,1,.9130062,1.050779
2.8756861,1,-.2762181,-1.204358
.01131725,1,-.0917665,.3390311
5,0,-.9266596,-.567043
2.570639,1,2.677682,-.9037598
1.0314786,1,.3421033,.7421069
5,0,1.62151,-.6149931
5,0,-.2247546,-1.410738
5,0,-.8140888,-1.104012
5,0,-.3101695,-1.760479
5,0,-2.031352,-.9204746
.01087135,1,-.3608913,-.7759221
2.1452066,1,-1.006194,-.2737276
1.3245703,1,-.3557261,-.1109245
2.0399001,1,-.9563063,-1.027205
5,0,.6735611,.8909948
5,0,1.488695,1.002874
2.6854995,1,.2907714,-1.663801
.27215092,1,-.7563337,-.2786755
.44743239,1,1.452376,.3655588
1.5831185,1,-.8179399,-1.595662
5,0,-.6342982,.7624723
2.4528617,1,-.5513099,1.924698
5,0,.6623811,.224054
2.6774843,1,-2.759108,.9154538
5,0,-.9369523,-1.359235
4.9230932,1,1.32713,.9546801
5,0,1.364551,-1.511911
5,0,.7072779,2.303493
1.0913784,1,-.5507756,-.7764843
3.4304578,1,-1.019227,-1.843954
1.1855428,1,2.656728,.8705203
5,0,-.1741125,2.211297
5,0,.3495642,-1.722628
3.8780621,1,-.9304125,-.6960369
3.9278601,1,-.4426231,-1.439951
5,0,.8677457,-.1708589
.30477083,1,-2.120955,.4083128
5,0,-1.624824,.8699602
.12062606,1,-.5379361,1.242284
5,0,.9150432,-1.383505
5,0,1.45556,-.7779091
5,0,-1.411016,.4670132
2.7773693,1,.1453891,-.1754062
5,0,-.6837215,.2423815
1.2864712,1,.5342813,2.501493
3.8240506,1,.8833025,-.614674
.55470223,1,.5796726,-.9114801
1.9917259,1,-.0147516,.6612632
5,0,-.4738701,-.9242733
4.3901415,1,-.0227646,.0799961
3.0250534,1,.0961104,-.0555388
5,0,-.0249097,.9489913
5,0,-1.913339,-.930855
.03767138,1,-.2646305,-.4777269
1.1502711,1,-.5489642,-.1587093
5,0,-1.136021,-.7761061
5,0,-.6293673,-1.16796
4.3331435,1,-.0172485,1.330519
.81655083,1,-.2961631,-.8210454
1.3338164,1,.3135724,.5408031
1.3838832,1,.7684139,.2344027
5,0,-.7635831,1.661589
3.5608352,1,-.6342272,1.598564
.40653545,1,-.0242619,.6011948
5,0,-.1900713,.0202364
1.6634684,1,-.321865,.7550342
.22983747,1,-2.229106,-.1346624
5,0,-.1358815,1.183687
2.96732,1,-1.464135,-.3631493
.21055391,1,-.9629475,.4743976
.09636479,1,-.6504413,.2656999
5,0,-.0848322,-.6838743
4.0526107,1,-.8362039,-.3421115
5,0,.7640849,-1.156682
.63503067,1,-1.762729,.9942096
5,0,1.903287,-.26695
4.2377378,1,-.3467901,-.784142
5,0,.6461645,-.2378845
4.3646466,1,-1.118784,1.818201
4.5885185,1,-.0088169,.359092
5,0,.2041261,-.55589
5,0,.3283295,-1.099095
5,0,-1.869781,.5436935
5,0,.0136344,.6368934
5,0,-.5591529,-.7272057
1.0702967,1,1.279871,.5086044
5,0,.8128056,.9156399
.74809818,1,.14744,.987928
3.6898884,1,-.0255797,.7376918
.76563483,1,2.312924,1.201191
2.7008373,1,-1.094547,-.8981649
5,0,.0074492,-.663746
5,0,1.142649,-.1490005
1.7349475,1,.7136837,.8986899
2.6871579,1,.7368327,-.8611863
1.9802764,1,.9761464,1.527051
5,0,-.1820878,1.079058
5,0,-1.331469,.240772
5,0,.9066571,-1.457332
4.7816418,1,-.1825571,-2.031008
.00966458,1,-1.06918,.9234385
3.1456379,1,-2.455411,-1.723608
5,0,-3.661313,.2361431
5,0,-.3841361,1.538288
1.0118121,1,-2.565065,-.5758115
5,0,-.9059887,1.91513
5,0,.5864753,.4067017
5,0,1.575205,-.625051
5,0,1.215352,.1189903
3.5731086,1,1.014727,2.056022
1.3709407,1,-.33525,-1.665461
3.7923656,1,-.586384,.7592005
5,0,.9093595,-.9055805
5,0,-1.643873,2.201801
2.7589555,1,-.8707126,-.6543533
.91469455,1,.1624751,.3248654
5,0,2.000017,-.0641911
5,0,-2.095939,.9819173
5,0,.7108286,-.240469
.29648918,1,-.4818658,1.337695
.1140287,1,.3764648,-.8523638
.86924234,1,1.633306,-.4951683
5,0,1.174894,.5821957
.2387951,1,.8333368,.1081941
5,0,-.520609,.9179084
2.0646261,1,.0312333,.806265
5,0,1.664047,.110002
5,0,-1.479422,1.769114
5,0,-1.16405,-2.145918
.78403396,1,.7974655,-.8039952
1.7268349,1,1.08201,.7882134
4.7438946,1,-1.05103,.2207804
.9766862,1,-.3778614,1.42739
5,0,-1.082439,-2.646343
5,0,.0656354,-.6872566
1.9686203,1,2.189138,.4472757
5,0,.0295265,-.823144
5,0,-.4478455,-.4135897
3.3264382,1,-2.229262,-1.136568
.76680281,1,-.9639153,.156192
.56557586,1,-.1271158,-2.62914
1.917892,1,1.27993,1.517123
3.4010035,1,.6692609,-.9639462
4.5272283,1,-.1128335,-.9280352
1.5809805,1,.5859508,-.1187732
5,0,-.1479971,.4311006
.25363202,1,1.624189,.3537495
5,0,-.293787,-2.083833
.4861168,1,-.0287337,.7625329
1.9449991,1,.7347307,.4207087
.70307294,1,-1.199419,1.324004
5,0,.1411323,-1.175529
5,0,1.466599,-1.393647
2.5507993,1,-.0088518,1.112316
5,0,.1778371,-.8341104
5,0,-.5061026,.7197348
5,0,1.486242,-1.307143
4.2642657,1,-1.471347,-.3936822
5,0,1.057744,1.198395
5,0,.0302717,-.3158055
5,0,-.9955096,-.2984681
5,0,-.6095864,-.0939312
1.5052632,1,1.396619,.0437712
5,0,-.1554265,.2542588
5,0,-.9124837,-.8208721
.6365577,1,.6164221,-.8427361
.47977523,1,-.8211097,-.8344151
5,0,-.0183804,.1061298
3.3512197,1,-.8144546,.1132301
5,0,-.993975,.6340424
2.2773276,1,.4435998,-.4957991
.83492605,1,-.1705376,-.0801884
1.8853704,1,.0773714,1.899635
5,0,.0449902,-.5754086
4.4508966,1,-1.379246,.237844
5,0,-.1924773,-.7544031
.30487431,1,-.6253302,.8145896
5,0,-.192365,.3941613
2.3571549,1,1.229562,-1.263747
3.2941465,1,-1.484255,-1.087358
.56629994,1,.5152886,-1.399542
4.6816526,1,.3271949,.0827336
5,0,-.1275088,.3766109
3.8632666,1,-.4863303,.1636578
5,0,-.7239611,-.2977316
1.6832208,1,-.5657001,.4857604
5,0,1.390317,-.224061
4.3758784,1,.5818262,1.318226
5,0,1.044234,1.648102
5,0,.6533106,-.0755077
5,0,.1466058,-.2305404
4.5355784,1,.0279549,.9250714
1.2102125,1,-.8435735,.1436963
3.7245271,1,-.6636166,.6031221
1.1745957,1,1.27555,.9295497
5,0,.0420166,-.5053892
5,0,-.3195697,.5704461
3.0165985,1,-2.253957,-.8992137
5,0,-.3952738,1.327672
5,0,-.441922,1.380843
1.3700013,1,.7634896,.944341
1.2135872,1,1.633745,-.109746
5,0,1.106506,.6879159
4.9629259,1,-1.098906,1.493697
5,0,.0963774,.2711169
2.85973,1,.0923218,.1795318
5,0,-3.721316,-.3040945
1.1755213,1,1.734482,.0672306
1.2803413,1,-.6032982,1.659776
5,0,.2909223,-.2735677
1.0516969,1,1.040584,.4071796
5,0,1.959484,-.55005
5,0,.5335964,-.4727947
.21168523,1,-.5089204,1.259668
4.4988721,1,.8623298,-.9817795
1.2484548,1,-.4223748,1.150104
2.6691487,1,.8860329,.2200601
4.013887,1,-.1963047,-.224063
2.1869735,1,-.654183,-1.002619
5,0,-1.759534,.0323539
3.4392923,1,.0146179,-1.598167
5,0,.4859656,-.5230532
.55758389,1,.7289426,-.7650427
5,0,1.057217,1.194058
2.3783369,1,-.0814139,.7484192
4.2506453,1,2.163555,-.7851871
2.2167702,1,-.4276635,.2815932
.32522885,1,.5083966,-.3058644
5,0,-.9929051,-3.196678
2.290535,1,.907796,-.110299
5,0,.3117004,.5045536
1.1677601,1,.9318743,1.888717
1.3817813,1,-.6573806,1.129261
3.1978999,1,-.6486721,.4115814
.39714717,1,.6891213,.6503123
5,0,.0388632,-2.592502
1.4325975,1,-1.414027,.4258676
1.1720365,1,1.325824,-.3734978
5,0,.7336252,.9527158
.3154034,1,1.199043,.0964382
5,0,-.0985183,.1456829
5,0,-.341267,-2.390883
1.234049,1,.4555633,1.271852
5,0,-1.280411,-.3081918
4.0571688,1,2.424922,.3766712
5,0,1.783189,1.234855
2.2011292,1,-1.90062,.8896981
1.0428902,1,.0918068,1.636191
5,0,-.2676406,.3057373
.02150616,1,.3975423,-.6158035
5,0,.0624339,-.4813111
5,0,-.9432334,-1.002666
4.2728822,1,-1.318448,-1.346322
5,0,-.1044184,-1.025368
.20638574,1,.606717,-1.019282
.76853966,1,.1749971,.7813172
.19442263,1,-.1655257,-1.010797
4.6522058,1,-.0790018,-.5315377
.27895097,1,-.9233468,.6300295
5,0,.1241205,-.0547953
.15013367,1,-.0629408,.4555745
3.9227422,1,-.7875273,-1.148301
5,0,.4422566,-.7162338
5,0,-.095077,.1051106
5,0,-.5214436,-.5110905
5,0,.6384012,-.7390814
3.5249107,1,1.013875,.0677856
5,0,.3381623,-1.347599
5,0,-.0685035,-2.368289
4.9011437,1,-.4796261,.652721
5,0,1.090074,-.0135039
5,0,1.678685,-.1414697
3.0058137,1,1.345002,1.817232
5,0,-1.551713,-.7841977
1.2655559,1,.3509314,1.917119
5,0,.1019591,-1.428654
2.5052963,1,.1165036,.4320757
5,0,-.4417536,-1.001867
5,0,-2.535363,-2.089376
.05846361,1,-.9686921,-.5020834
5,0,-1.040138,-1.693238
4.3865086,1,-.2436897,1.652237
5,0,1.37073,-.8089693
5,0,-1.667869,.1102091
1.1650277,1,1.498871,-.040825
5,0,.1768784,.3195512
5,0,.7400559,.1819665
.77598097,1,-1.424069,-.0416364
5,0,-.5740939,-.046984
5,0,-.3215972,.0511691
.01941609,1,-.2504442,-.1300077
2.4521259,1,-.2764163,1.130311
3.115854,1,.4777968,-.5930999
5,0,1.240989,.3804791
5,0,.7504165,.8848161
4.5113348,1,-.6650986,-.8277135
1.9213266,1,-2.163482,-.9968161
5,0,2.087092,.3062184
5,0,-.1341175,-.608097
.01889347,1,-.4696887,.2685097
5,0,.544246,.3546517
1.4370279,1,.5680298,-.6955799
4.4071382,1,-.4506431,-.3429684
5,0,.3712219,.241428
5,0,.8296331,-.593824
5,0,.1204811,1.58424
.00584077,1,-.934974,.1596729
.20510941,1,.076094,-.9124702
1.6283871,1,-.2480288,.6240072
.78740133,1,-1.371362,-1.620046
3.4084126,1,.6537293,1.724694
3.1411969,1,.6436017,-.3142274
2.5499313,1,-.9627852,-.4358068
5,0,-1.192401,.8186044
5,0,1.881855,-1.512005
5,0,.8426539,-1.01703
1.0875799,1,-.2340856,.0035555
.71858473,1,.0051635,-1.163208
4.4367086,1,-.6348822,.2203064
5,0,-.8221364,-1.595944
1.9362868,1,.6542614,-.2615663
3.6912236,1,-1.018338,.1431827
5,0,-.5973406,-1.780205
5,0,.3874657,.4373396
5,0,-2.043565,.048272
.58834961,1,1.422413,2.362525
5,0,-1.147435,-1.073129
.15710052,1,-1.178077,1.653114
.73368589,1,-.2462428,-.1736419
1.8192773,1,.2448115,-.7607868
.71034329,1,1.086519,.0087774
5,0,2.053508,-.0624304
5,0,1.046424,-.7103674
5,0,-.9864065,.4878522
4.0095312,1,-.1652307,.1665022
5,0,1.843275,-1.298723
3.3077938,1,-.4400394,.1498958
5,0,.3431728,-.3972631
.04677268,1,-.5592818,.8331116
1.9649678,1,.4340409,1.222971
5,0,1.318034,-.2398543
1.6424894,1,-.8856509,-.4440075
1.4090073,1,.3459624,-1.246523
.82025826,1,-.5150025,-.569412
3.3282009,1,.7491286,.1603992
1.0756664,1,1.488356,.1781789
.43350095,1,-.7691556,-.5114022
4.0917415,1,-.0847104,.6281574
5,0,-1.00508,.132867
5,0,-.237646,.3639067
2.2302883,1,.3159722,1.400371
5,0,.3827619,.8025718
5,0,.8895158,.7625414
5,0,-.7387458,1.000074
5,0,-.6242979,-.6978601
5,0,2.12442,-2.414092
2.7408273,1,.7460395,-1.445154
1.5535788,1,.1744752,-.543892
5,0,1.075655,1.827098
5,0,.6006202,-2.920603
1.4184101,1,1.207826,.9388388
5,0,1.675738,-.0239768
5,0,-1.124136,.7977249
2.0359991,1,-1.103646,-.7749726
.06795219,1,1.607673,.6988462
4.0800297,1,1.380674,.9370173
.68165998,1,-.4354971,.1907363
4.0677265,1,.258006,1.348371
.95853623,1,2.080468,-.3551705
4.1019924,1,.5822895,.002672
1.6918848,1,-.0196365,.4387619
3.4587913,1,-.7527456,.1388821
.14022252,1,-.0456874,-.3741359
.00257961,1,-.818871,1.095173
2.7215746,1,1.571251,.157328
5,0,-1.502001,-1.420433
1.6084041,1,-.9111958,-.3513937
3.7991331,1,.5025664,.816873
5,0,-.1077864,-.1015515
5,0,.171549,-.8368558
.69869073,1,-.2193938,-.3221151
.66762526,1,-.7971605,-.3586092
4.4253854,1,.8443736,2.180456
3.1436841,1,-.5197777,-.6594307
5,0,2.116735,-1.135691
3.5069763,1,-.4742416,-.6252636
1.7931764,1,.1852444,2.083093
5,0,-.7426313,.2368342
5,0,1.800681,.7381546
5,0,-1.314185,1.158044
5,0,-.7078022,-.664615
1.3383161,1,.1372546,-1.271304
5,0,1.097003,1.138163
3.985973,1,-.049512,-.4656053
5,0,-.0239527,-.4412576
2.5422975,1,.5036529,.0874167
.96930989,1,-.5444779,.7934894
1.3549769,1,.2330223,1.099748
.12600972,1,-.457822,.1650217
4.8822478,1,-1.081435,.7231676
5,0,-.2471913,.3791315
1.5415724,1,.1776005,.8517281
5,0,-.9278111,.4397914
5,0,-1.617846,-1.649746
2.5685651,1,1.332906,-.8879721
.14670254,1,1.016748,1.170831
.49259882,1,-1.498773,.0833838
5,0,1.03777,.4081513
.82208636,1,.9081282,-1.072942
5,0,-1.22356,-.5297647
.21865583,1,.3892978,-.8105997
.83484088,1,.0009971,-.0198385
.00130363,1,-1.07394,1.190269
2.3433588,1,-.2024739,.3468629
5,0,.1322201,.8981704
1.3631472,1,-1.069705,2.426518
5,0,.093051,-.8848358
5,0,.3995934,1.909858
5,0,-2.648079,-.3052081
5,0,-1.68438,.3594119
3.4416943,1,.1517831,-.9346753
5,0,-.1283888,1.644429
4.3428879,1,-.5499188,-1.604385
4.6534188,1,-.921335,1.928418
.39857341,1,-.6795666,1.046913
5,0,.3324611,-.3204717
.89723082,1,-.423771,-1.100288
.51157871,1,1.005665,-.6136518
1.3720201,1,-2.071374,-.0580227
.36692942,1,.8248582,.9976479
5,0,-.4638257,-.7096792
.30285097,1,.4151778,-.1915467
.08833244,1,-1.007491,-1.827195
5,0,-1.051629,-.1111629
5,0,.3822328,-.3260396
.10345473,1,1.036229,.4060405
2.2081541,1,2.936155,.6955823
2.5778745,1,-1.247182,-.1682521
5,0,-.7695983,.2670916
5,0,-2.455225,.8793725
5,0,.3605251,-.5702648
2.8137199,1,1.020696,-2.135443
5,0,-.172405,-.2610725
.34191179,1,-.2681931,.5617937
5,0,-1.142807,.3231103
4.8061556,1,-.2082302,-1.784562
5,0,-.3963346,-1.831479
1.2336037,1,-.6995928,1.576593
5,0,1.338608,-.0704997
4.7894131,1,1.589546,1.258929
2.8791359,1,1.035987,1.316398
.28107303,1,.4033021,.5459468
5,0,-.5548163,-.5982448
.66379124,1,1.442822,1.698036
.00497025,1,-1.521502,-2.027234
.19060051,1,.1649688,.1223342
4.2316754,1,.8689981,.5053943
.11775321,1,.5732191,-.9855983
5,0,-.4174381,1.758879
5,0,3.426452,-.4447874
3.8704225,1,.6161352,-.126573
4.3960184,1,1.14817,-.095154
5,0,-.9534122,.7258183
3.4009386,1,.1674621,.3849198
.24934802,1,-.0615177,-.6057704
.67120015,1,-.2674167,.762047
5,0,-.1160254,.6402319
1.9470995,1,1.621666,-2.05776
1.4420336,1,1.928961,-1.108179
5,0,-.0058532,-.1174892
1.2900882,1,.8241549,.8680801
.14210004,1,.1117461,.3033672
5,0,-1.760111,.9767877
5,0,-.5629923,.6484322
5,0,-.7143472,.8539555
5,0,.1643854,.7075008
5,0,-.2959564,.2946723
2.2419456,1,-.2584934,.2430042
4.126893,1,.1299415,-.5608542
3.5253589,1,.1151149,.7820427
1.0940463,1,-.0748242,1.495548
.78617358,1,1.254212,.2158378
4.7476521,1,1.272143,-.4583987
5,0,-.5795775,-1.236713
4.5788461,1,.6387565,.2029684
4.0827896,1,.7012743,-2.403521
5,0,-.8491598,.7973501
5,0,.9269357,-1.796801
5,0,-.6541967,-.7589396
.09155516,1,.3276942,-.3421166
.35242617,1,1.270289,-2.186799
5,0,-.49054,-.8863106
5,0,.6243721,-2.696468
1.9314128,1,-1.306996,1.075717
5,0,-.1458386,-1.160209
5,0,.2380799,-1.123782
1.4631737,1,-.3519939,-1.473317
5,0,-1.310275,-1.651929
5,0,1.768878,-1.141529
5,0,-.5591266,1.105976
5,0,-1.950577,.0577622
.25022657,1,2.072764,-.2816151
.18539127,1,-.2279174,-.7869784
3.0722736,1,.4983654,-.278705
1.0769918,1,.2907803,-.1486011
5,0,-.8328755,.4821149
5,0,.9918577,1.154159
5,0,-1.259185,1.449213
5,0,.1325155,.661717
5,0,.0196014,.8361263
.75674335,1,-.1808659,-.5076653
2.6322157,1,.5262804,-1.044383
4.5835997,1,-.1564439,.0649067
5,0,1.836581,.5330335
.2976124,1,-1.375969,.6966562
3.1848209,1,1.062805,1.820076
5,0,-1.246942,-.5548641
5,0,.7164806,.8617679
1.3681958,1,.299295,1.327705
.01129846,1,1.009088,-1.140918
1.6653936,1,.8246101,-.0425349
5,0,.7969224,-1.296741
5,0,-.8815954,-1.388699
2.6394557,1,-1.466011,.8395682
3.0626973,1,-.4028623,.2186546
5,0,-1.515818,-1.937426
3.6835082,1,-.4699274,-.5566632
5,0,1.519834,1.691977
5,0,-.2022122,-.1597984
2.033132,1,-.6930284,-1.328936
5,0,-1.540521,.5710084
5,0,-.5483674,.6788225
5,0,.0157932,-.9042658
5,0,-.4855588,1.206492
5,0,-1.633672,-1.11238
3.8755237,1,1.048436,.2214224
.60802571,1,-1.563252,.1995237
5,0,.7037977,.7796009
.73765715,1,.4099687,.1331849
5,0,-.7715865,-.9513992
1.2190502,1,-.4693434,-.1589253
5,0,1.585608,.4367358
.43222357,1,-.0411657,.201563
5,0,.2305929,.2194495
3.0047889,1,-.2757968,.456126
1.7921663,1,-.3065876,-1.830105
5,0,.5810116,-.3541443
1.6568016,1,.5880171,.6069583
.57866857,1,.3729673,-1.151953
5,0,-1.35813,-.308979
3.540437,1,-.6896622,-1.641585
3.8184304,1,-.3776761,2.095017
5,0,-.2003217,-.2668084
5,0,-1.478337,2.477349
.05796493,1,.6308087,1.007795
.14821341,1,1.54403,1.313802
5,0,-2.647638,-.6553867
5,0,.0797863,1.558347
5,0,-1.05871,-.3019697
5,0,-1.988936,-1.149446
2.6743369,1,.6917494,.486162
5,0,1.302976,-.5379004
5,0,-.0798803,-.6867226
3.9968878,1,-.436364,.409366
5,0,.235239,1.18331
5,0,-2.023021,.8835566
5,0,.2141092,.1723056
2.4882606,1,-.8066993,1.040821
.18875896,1,.7457057,-.5193238
.25729678,1,2.342553,-1.888856
5,0,-1.086512,-.0050981
2.1641026,1,-.3681637,-.8266603
.45325677,1,.0345378,.1666408
5,0,-.7224679,-.3585508
.27442182,1,-1.614232,1.108944
4.6168398,1,-.664753,.160679
1.053357,1,-.284489,3.975998
1.7203837,1,-.5398033,.4173228
2.054014,1,-.2342038,-.8554633
5,0,.9100941,-1.307093
5,0,.8552628,2.019299
5,0,-.3986885,-1.094971
.5837079,1,.6896919,.3957242
5,0,.6054993,.626088
.629377,1,-.3747379,.7468947
1.4065851,1,-.9941,-1.21595
5,0,1.411936,.130345
.15578748,1,.9299129,2.003148
2.2577856,1,-1.152353,-.7999465
5,0,-.922949,.1763807
5,0,-.5191855,.046976
4.1927835,1,.1034379,1.951173
.32651663,1,.9895287,1.55499
5,0,-.9486517,-1.049226
5,0,.6904638,-1.432776
2.7023085,1,.5002318,-.4858444
2.403184,1,.4238944,-1.253305
3.7754259,1,-.5337969,.7685888
3.2278199,1,-.3619752,.7317348
.09068369,1,.6024284,.2282259
5,0,-.0775436,.5092837
.27189407,1,-.2620926,-.4675683
5,0,1.535377,-.4839682
2.2523696,1,1.017769,2.462939
4.0376576,1,.5875211,-.2994756
5,0,.428029,.4432697
5,0,-1.056234,-.6192129
5,0,.8740523,-1.410723
1.628681,1,.0497375,.8796673
4.4575551,1,-.4469971,.0917733
5,0,.0291357,-.0564743
5,0,1.87465,.4815104
5,0,-.0602744,.6392879
5,0,-.0687966,1.127615
1.7932316,1,-.9226227,.8166796
.99968126,1,-.2995544,1.598833
5,0,2.240272,1.156766
.68349725,1,.9793374,-1.734839
5,0,.6908924,.8000398
2.3043909,1,-1.182434,-1.126016
.0181282,1,-1.461806,.8640876
5,0,-1.707239,1.7223
5,0,.6929266,-.2649784
5,0,-3.154496,-.3674062
5,0,1.872987,-1.005331
4.8613312,1,-.8163229,.4140131
.13651043,1,2.18561,-.6632026
5,0,-.580925,.0067327
5,0,-.5718899,.5314684
1.6171175,1,.0396374,.7693721
5,0,-1.32838,-.613777
.76459926,1,.4518025,.1855367
1.4124252,1,-.0769319,.0222695
.09109853,1,.3866377,-.2098172
1.9260852,1,-1.546,-.2236555
1.033019,1,.7626013,-.4654264
5,0,.1726681,1.634396
5,0,.9512439,-1.470111
2.3689389,1,-1.257128,1.301348
1.5058859,1,-1.651407,-.8929119
3.216551,1,1.358608,.8620395
1.3766361,1,.746511,-.2415834
5,0,-.9729961,-2.662801
1.7853475,1,-1.617903,1.136657
5,0,1.267641,.2190306
4.2904955,1,.8264505,1.69028
2.3759925,1,-.3736863,.827036
5,0,.4165809,-1.726496
5,0,.3230687,.6918176
2.0525025,1,1.680276,.4611158
5,0,-.0933978,-.6828722
5,0,.1132644,-.8717778
5,0,-.0568767,-1.858111
5,0,-.0962952,.1146138
3.3270367,1,.6724919,-.9720638
1.5018571,1,-.4542434,.2233782
1.3729267,1,-.9535025,-1.259552
1.6056596,1,-.3599355,-1.176337
1.7045792,1,-.7473548,1.534286
5,0,-.3152965,-.819896
5,0,-.6863405,1.647958
5,0,-.301264,-.8526992
5,0,-.5558952,.2500251
.10879363,1,1.26401,1.019094
1.0663187,1,1.56605,-1.081597
.16673931,1,.1883353,-.0726456
1.978327,1,-.9366955,.3629371
5,0,-.7035835,.8237252
5,0,-1.364383,-1.347931
5,0,-.4648453,-.2423641
5,0,-.1868767,-2.293092
5,0,.7341167,-.6040711
5,0,.5632256,-1.061399
5,0,-.2480637,-.9620475
1.5077987,1,-1.320486,.4606866
1.7683431,1,-.3917023,-.0536048
.09539865,1,.0328505,-.1036202
5,0,-.9211668,.3711993
1.939607,1,-.1166918,.7616035
1.2057479,1,-.0096024,-1.178493
5,0,1.704415,.2621423
4.3376508,1,-.1206051,.2739384
3.8164924,1,-1.721568,.8102716
5,0,.1518486,-.9961463
.12296669,1,.505939,-.3680187
.0132197,1,-.9136133,1.650521
3.6216916,1,1.008258,.5907397
5,0,-.5167454,-.9962325
3.0915226,1,.2790038,-.7517102
5,0,-.1709521,-.1799161
2.9527704,1,-.5159014,-.5889274
5,0,-.4591146,1.528422
5,0,.1897065,.8742397
.35223899,1,-.4897165,-1.116345
5,0,-.7346679,.4108408
2.5552947,1,1.497916,1.172167
.55307427,1,1.482741,.3910596
5,0,-.3196862,-2.655341
5,0,.4306121,-.7858012
.84772259,1,.8514017,1.234482
5,0,.6024519,-.4203382
5,0,.1127259,1.801849
.26009376,1,-.9753113,1.536567
2.0782882,1,-.6307886,.4536162
.79320782,1,.6730492,-.6148719
.00088054,1,.4247498,.2086324
5,0,-.4154926,.6526783
.80235657,1,.9126977,-.8042606
5,0,1.142027,-1.6295
.02661012,1,.3264776,.8559597
5,0,1.103761,-.479739
4.5267934,1,1.5979,-.0404768
5,0,-.6598678,.0632287
4.21522,1,-.715888,-.4079749
1.5896049,1,1.28533,-.2995009
3.0378088,1,1.126165,-.668921
.07917943,1,.8907909,2.288223
1.533608,1,-1.171178,.1037354
5,0,-1.027238,-.4098952
5,0,1.788481,-.3802201
1.6994872,1,-.5353061,.4826191
5,0,-.3472793,-1.345367
5,0,-.4353452,.5274829
4.5381828,1,.728293,-.4950509
5,0,.7505032,-.3825721
5,0,.5829893,.1217797
1.6110916,1,1.227562,-.5594043
1.1121186,1,.1520014,.5338383
4.2278068,1,.3472456,.3652878
2.2124671,1,.0185508,.2469161
5,0,1.300185,1.619869
5,0,1.274606,.657817
3.5715124,1,.0246355,.7399638
5,0,-1.124231,-1.339526
.72391661,1,-.8599558,-.2723457
2.8587786,1,.5689161,.5349597
.45888175,1,-.8960471,1.329485
5,0,-1.649943,-1.196087
5,0,.5743949,-1.673093
1.4347764,1,-.0987904,.590058
2.7175874,1,1.066565,-.6505612
5,0,-1.841384,-.468572
5,0,-1.792941,-1.427998
5,0,-.6692159,-.4614761
5,0,-1.395797,-.3102916
3.3842896,1,1.480217,-.1318869
.77600223,1,-1.983278,-.5508938
5,0,-.9237359,.505949
4.7772398,1,.4610729,1.218462
5,0,-.0893875,-.5847895
5,0,-1.290706,-.7441342
1.7954643,1,.7542416,-.2714054
1.9566814,1,-.995294,-.6098112
4.3615891,1,.7193369,-.3870779
5,0,2.948771,.0789147
.44122667,1,.0247181,.4548353
1.9709229,1,2.239692,-1.213963
5,0,-1.782877,-.6994799
.64499794,1,-1.676308,-2.602826
.97045189,1,-.4155665,-.3702236
1.2913069,1,.6855603,.4046952
1.9874448,1,.0392493,1.037571
5,0,.2820256,-.3019202
5,0,-.2486742,-.6544542
5,0,1.176295,-.759619
5,0,-.745878,-.7348226
.61059088,1,-.3650182,.0776541
1.6097729,1,.4309938,.8608099
.59943748,1,-.0552654,-.667044
.84985143,1,-1.050122,-1.02759
5,0,.1298237,.9388643
1.829049,1,1.410365,.5148441
5,0,-1.085246,-.5670455
3.890515,1,1.478987,-.2009417
4.4309858,1,-.2819204,.7407587
.61673407,1,.2176061,-1.507366
1.5799282,1,-1.044477,.2288532
.42833761,1,1.156162,1.617995
1.5367449,1,-.5768841,-.7293617
5,0,.4639122,1.175946
.11500053,1,-.5981611,.5977163
5,0,1.363429,-1.007284
4.4930955,1,.8914947,-.8195105
5,0,-.8142727,.8408059
.68209476,1,-.4543027,-.5295311
5,0,-.25408,-.4961147
5,0,2.219141,-.2574641
5,0,.6462539,-1.370076
5,0,1.029795,.0336964
2.5220386,1,.3762791,.267046
3.2265163,1,-.2571701,-.2102328
5,0,-1.70748,.8586091
.50374595,1,.8971284,1.150889
5,0,-1.343334,-.5536625
5,0,.7143336,-.1451479
.01833624,1,-1.484857,.2178437
5,0,.9909195,-2.015399
5,0,-.4477355,-.573247
.17398569,1,-.4417019,.4557247
5,0,-.9405107,-.1252916
3.1975666,1,.2511618,-.0757463
